DATE,STARTDATE,STARTTIME,ENDDATE,ENDTIME,RESPTI,CPUTI,QUEUETI,TASKTYPE,TABLOAD,DYNPRONR,REPORT,ACCOUNT,MANDT,ROLLINTI,ROLLOUTCNT,ROLLOUTTI,LOCKCNT,LOCKTI,UPDTI,USEDBYTES,TRANSID,TCODE
5/24/2023,5/24/2023,4:26:40 PM,5/24/2023,4:26:42 PM,2319,10,136,FE,0,3004,RFC,RFC_PIR02RM,100,331,2,386,0,0,1647,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:26:43 PM,5/24/2023,4:26:45 PM,1219,10,113,FE,0,3004,RFC,RFC_PIR02RM,100,363,2,329,0,0,1917,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:26:46 PM,5/24/2023,4:26:47 PM,1219,10,123,FE,0,3004,RFC,RFC_PIR02RM,100,395,2,287,0,0,1957,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:26:47 PM,5/24/2023,4:26:48 PM,1220,0,178,FE,0,3004,RFC,RFC_PIR02RM,100,433,2,359,0,0,1756,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:26:53 PM,5/24/2023,4:26:54 PM,1204,10,130,FE,0,3004,RFC,RFC_PIR02RM,100,331,2,298,0,0,1891,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:26:53 PM,5/24/2023,4:26:56 PM,2426,10,131,FE,0,3004,RFC,RFC_PIR02RM,100,583,4,586,0,0,3658,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:27:02 PM,5/24/2023,4:27:03 PM,1230,0,140,FE,0,3004,RFC,RFC_PIR02RM,100,437,2,385,0,0,2276,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:27:06 PM,5/24/2023,4:27:08 PM,1248,10,100,FE,0,3004,RFC,RFC_PIR02RM,100,419,2,308,0,0,1803,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:27:25 PM,5/24/2023,4:27:28 PM,2405,10,109,FE,0,3004,RFC,RFC_PIR02RM,100,535,4,634,0,0,3342,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:27 PM,5/24/2023,4:27:28 PM,1216,10,104,FE,0,3004,RFC,RFC_PIR02RM,100,317,2,386,0,0,2028,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:29 PM,5/24/2023,4:27:30 PM,1221,0,34,FE,0,3004,RFC,RFC_PIR02RM,100,394,2,291,0,0,1782,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:30 PM,5/24/2023,4:27:31 PM,1206,0,105,FE,0,3004,RFC,RFC_PIR02RM,100,566,2,326,0,0,1959,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:31 PM,5/24/2023,4:27:32 PM,1227,0,70,FE,0,3004,RFC,RFC_PIR02RM,100,331,2,323,0,0,1734,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:31 PM,5/24/2023,4:27:33 PM,2201,10,113,FE,0,3004,RFC,RFC_PIR02RM,100,437,2,344,0,0,1526,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:36 PM,5/24/2023,4:27:37 PM,1218,10,61,FE,0,3004,RFC,RFC_PIR02RM,100,316,2,304,0,0,1592,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:37 PM,5/24/2023,4:27:38 PM,1221,10,101,FE,0,3004,RFC,RFC_PIR02RM,100,419,2,308,0,0,1614,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:37 PM,5/24/2023,4:27:39 PM,1255,0,90,FE,0,3004,RFC,RFC_PIR02RM,100,302,2,325,0,0,1808,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:38 PM,5/24/2023,4:27:39 PM,1212,10,212,FE,0,3004,RFC,RFC_PIR02RM,100,345,2,341,0,0,1660,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:40 PM,5/24/2023,4:27:43 PM,2389,20,196,FE,0,3004,RFC,RFC_PIR02RM,100,772,4,649,0,0,3218,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:40 PM,5/24/2023,4:27:43 PM,3589,10,136,FE,0,3004,RFC,RFC_PIR02RM,100,798,6,901,0,0,5067,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:51 PM,5/24/2023,4:27:52 PM,1206,0,147,FE,0,3004,RFC,RFC_PIR02RM,100,516,2,338,0,0,1535,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:52 PM,5/24/2023,4:27:54 PM,1225,20,114,FE,0,3004,RFC,RFC_PIR02RM,100,399,2,295,0,0,2037,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:51 PM,5/24/2023,4:27:54 PM,2401,0,77,FE,0,3004,RFC,RFC_PIR02RM,100,450,4,587,0,0,3704,2398,c961eb4dfa4f11edbab50000084ad96a,
5/24/2023,5/24/2023,4:27:58 PM,5/24/2023,4:27:59 PM,1209,10,157,FE,0,3004,RFC,RFC_PIR02RM,100,311,2,352,0,0,1682,2398,e63f1fb5fa4f11eda0200000084ad96a,
5/24/2023,5/24/2023,4:28:47 PM,5/24/2023,4:28:51 PM,3486,0,119,FE,0,3004,RFC,CODINTEG,100,391,2,313,0,0,2466,2398,ABBC1359D1071EDDBEC9EFD251A61245,
5/24/2023,5/24/2023,4:28:51 PM,5/24/2023,4:28:53 PM,1891,20,170,FE,0,3004,RFC,SAP_WFRT,100,340,1,206,0,0,2014,2398,ABBC1359D1071EDDBEC9EFD251A61245,
5/24/2023,5/24/2023,4:43:45 PM,5/24/2023,4:43:46 PM,1143,140,74,FE,1,,RFC,TMSADM,0,187,1,387,0,0,16471,6394,C7D087DEBCBB0290E006465A0F57F213,
5/24/2023,5/24/2023,4:43:45 PM,5/24/2023,4:43:46 PM,1197,20,81,FE,0,,RFC,SMTMP01,100,210,1,239,0,0,9647,2398,C7D087DEBCBB0290E006465A0F57F213,
5/24/2023,5/24/2023,4:50:42 PM,5/24/2023,4:50:43 PM,1084,130,79,FE,0,,RFC,TMSADM,0,179,1,300,0,0,15457,6394,C7D087DEBCBB02B0E006465A0F5D694B,
5/24/2023,5/24/2023,4:50:42 PM,5/24/2023,4:50:43 PM,1139,10,65,FE,0,,RFC,SMTMP01,100,96,1,209,0,0,8057,2398,C7D087DEBCBB02B0E006465A0F5D694B,
5/24/2023,5/24/2023,4:55:36 PM,5/24/2023,4:55:40 PM,3678,1020,30,FE,0,,RFC,TMSADM,0,65,1,457,0,0,13533,14673,85DA2472087503B0E00646A18B145150,
5/24/2023,5/24/2023,4:56:10 PM,5/24/2023,4:56:14 PM,3624,1030,90,FE,0,,RFC,TMSADM,0,248,1,277,0,0,14467,14673,85DA247208750370E00645DBE21A0628,
5/24/2023,5/24/2023,4:57:24 PM,5/24/2023,4:57:27 PM,3628,1060,103,FE,0,,RFC,TMSADM,0,240,1,257,0,0,12154,10581,85DA247208750370E00645DBE21A062F,
5/24/2023,5/24/2023,5:00:12 PM,5/24/2023,5:00:17 PM,4555,20,131,FE,0,3004,RFC,ZB_OTC_BATCH,100,221,1,188,0,0,1763,2398,9C72C0249A790620E00645DBE790F322,
5/24/2023,5/24/2023,5:00:19 PM,5/24/2023,5:00:32 PM,12978,10,120,FE,0,3004,RFC,ZB_OTC_BATCH,100,555,1,175,0,0,2327,2398,9C72C0249A790620E00645DBE790F323,
5/24/2023,5/24/2023,5:00:22 PM,5/24/2023,5:00:34 PM,11815,10,183,FE,0,3004,RFC,ZB_OTC_BATCH,100,461,1,175,0,0,2888,2398,9C72C0249A790610E00645DBE7906271,
5/24/2023,5/24/2023,5:01:04 PM,5/24/2023,5:01:06 PM,2395,40,0,FE,1,,RFC,E0CAM,100,163,0,0,0,0,5366,8125,A347C522F0634F47A7B5E84FD0F89B50,
5/24/2023,5/24/2023,5:01:09 PM,5/24/2023,5:01:19 PM,9587,1240,56,FE,1,,RFC,E0CAM,100,163,0,0,0,0,0,32276,23C4D382C85E4A1EB6E0702D5B93A2DE,
5/24/2023,5/24/2023,5:02:25 PM,5/24/2023,5:02:26 PM,1174,170,77,FE,0,,RFC,VEGFX,100,248,0,0,0,0,0,16371,8A44224AB4DB4882B8D73A7B31133E56,
5/24/2023,5/24/2023,5:06:10 PM,5/24/2023,5:06:13 PM,2302,40,78,FE,1,,RFC,E0CAM,100,68,0,0,0,0,2455,8125,C9AE9837AE7047A48B1DDA03182A3994,
5/24/2023,5/24/2023,5:09:50 PM,5/24/2023,5:09:51 PM,1158,10,53,FE,0,3004,RFC,RFC_PIR02OTC,100,404,1,161,0,0,2335,2398,9C72C0249A790610E00645DBE7906274,
5/24/2023,5/24/2023,5:11:23 PM,5/24/2023,5:11:25 PM,2330,40,114,FE,1,,RFC,E0CAM,100,555,0,0,0,0,2717,8125,3F65D9A8D3FC4F7EA84D3A4C489764C5,
5/24/2023,5/24/2023,5:11:26 PM,5/24/2023,5:11:28 PM,1096,140,65,FE,0,,RFC,TMSADM,0,181,1,361,0,0,16765,6394,C7D087DEBCBB02A0E006465A0F4EE82D,
5/24/2023,5/24/2023,5:11:26 PM,5/24/2023,5:11:28 PM,1142,20,91,FE,0,,RFC,SMTMP01,100,555,1,406,0,0,8619,2398,C7D087DEBCBB02A0E006465A0F4EE82D,
5/24/2023,5/24/2023,5:16:35 PM,5/24/2023,5:16:37 PM,2290,40,75,FE,1,,RFC,E0CAM,100,184,0,0,0,0,2715,8125,0C7AE16FB99644479A438B948C0E0C72,
5/24/2023,5/24/2023,5:28:03 PM,5/24/2023,5:28:05 PM,2261,30,104,FE,1,,RFC,E0CAM,100,170,0,0,0,0,2863,8125,A7363C42EA034F3EB920346F35889B6D,
5/24/2023,5/24/2023,5:30:00 PM,5/24/2023,5:30:02 PM,2299,1750,0,FE,0,,RFC,RFC_O_HAMB,100,170,1,285,0,0,3885,20391,901FE846853101B0E00645DBE2095E38,
5/24/2023,5/24/2023,5:30:00 PM,5/24/2023,5:30:02 PM,2305,1750,90,FE,1,,RFC,RFC_O_HAMB,100,181,1,283,0,0,3201,20391,901FE84685310150E00645DBE20565F5,
5/24/2023,5/24/2023,5:32:13 PM,5/24/2023,5:32:15 PM,2315,1760,0,FE,0,,RFC,RFC_O_HAMB,100,230,1,322,0,0,0,20390,901FE84685310160E00645DBE20B9D15,
5/24/2023,5/24/2023,5:34:17 PM,5/24/2023,5:34:19 PM,2308,20,112,FE,1,,RFC,E0CAM,100,109,0,0,0,0,2639,8125,163B2C033A944082A3A414C642799749,
5/24/2023,5/24/2023,5:36:51 PM,5/24/2023,5:37:01 PM,10243,120,182,FE,0,3004,RFC,VEGFX,100,2537,11,2372,0,0,4706,16312,8CF024620791491583CF608C5B21307C,
5/24/2023,5/24/2023,5:37:02 PM,5/24/2023,5:37:05 PM,3431,20,160,FE,0,3004,RFC,CODINTEG,100,648,1,190,0,0,2792,2398,ABBC1359D1071EEDBECB2DDD1A21119A,
5/24/2023,5/24/2023,5:37:05 PM,5/24/2023,5:37:07 PM,1822,10,0,FE,0,3004,RFC,SAP_WFRT,100,272,1,234,0,0,2538,2398,ABBC1359D1071EEDBECB2DDD1A21119A,
5/24/2023,5/24/2023,5:42:47 PM,5/24/2023,5:42:49 PM,2531,1240,99,FE,1,3004,RFC,ZB_BC_BATCH,0,138,1,31,0,0,1262641,2398,EC969F7E0E6C04F0E00645DBE1FEBA27,
5/24/2023,5/24/2023,5:43:10 PM,5/24/2023,5:43:11 PM,1005,300,73,FE,0,3004,RFC,ZB_BC_BATCH,0,194,0,0,0,0,13991,51442,85DA2472087504E0E00645DBE22AED0E,
5/24/2023,5/24/2023,5:43:15 PM,5/24/2023,5:43:19 PM,4640,10,71,FE,0,3004,RFC,CODINTEG,100,478,2,288,0,0,2572,2398,977CD57A34241EDDBECADCBE393B16E4,
5/24/2023,5/24/2023,5:45:10 PM,5/24/2023,5:45:11 PM,1068,860,81,FE,0,,RFC,RFC_MDGR02,100,479,0,0,0,0,0,4092,71436F95DF410310E00645DBE23FAB63,
5/24/2023,5/24/2023,5:45:22 PM,5/24/2023,5:45:23 PM,1723,0,54,FE,0,3004,RFC,RFC_MDGR02,100,342,1,176,0,0,2421,2398,71436F95DF410290E00645DBE23EE99C,
5/24/2023,5/24/2023,5:49:48 PM,5/24/2023,5:49:49 PM,1692,790,69,FE,0,,RFC,CODINTEG,100,191,0,0,0,0,0,16260,977CD57A34241EEDBECB6693B6B063DE,
5/24/2023,5/24/2023,5:49:48 PM,5/24/2023,5:49:50 PM,1735,790,41,FE,0,,RFC,CODINTEG,100,196,0,0,0,0,0,16260,977CD57A34241EEDBECB6693B6B063DE,
5/24/2023,5/24/2023,5:49:48 PM,5/24/2023,5:49:50 PM,1742,770,50,FE,0,,RFC,CODINTEG,100,165,0,0,0,0,0,16260,977CD57A34241EEDBECB6693B6B063DE,
5/24/2023,5/24/2023,5:49:48 PM,5/24/2023,5:49:50 PM,1814,800,67,FE,0,,RFC,CODINTEG,100,92,0,0,0,0,0,16312,977CD57A34241EEDBECB6693B6B063DE,
5/24/2023,5/24/2023,5:49:48 PM,5/24/2023,5:49:50 PM,1849,820,83,FE,0,,RFC,CODINTEG,100,83,0,0,0,0,0,16260,977CD57A34241EEDBECB6693B6B063DE,
5/24/2023,5/24/2023,5:58:28 PM,5/24/2023,5:58:29 PM,1044,140,54,FE,0,,RFC,TMSADM,0,186,1,424,0,0,17354,8088,C7D087DEBCBB0250E006465A0F5933E3,
5/24/2023,5/24/2023,5:58:28 PM,5/24/2023,5:58:29 PM,1108,20,84,FE,0,,RFC,SMTMP01,100,442,1,362,0,0,15740,2398,C7D087DEBCBB0250E006465A0F5933E3,
5/24/2023,5/24/2023,5:59:56 PM,5/24/2023,5:59:57 PM,1204,20,82,FE,0,,RFC,SMTMP01,100,183,1,349,0,0,9566,2398,C7D087DEBCBB0260E006465A0F558CD7,
5/24/2023,5/24/2023,5:59:56 PM,5/24/2023,5:59:57 PM,1157,150,105,FE,0,,RFC,TMSADM,0,153,1,361,0,0,18283,8088,C7D087DEBCBB0260E006465A0F558CD7,
5/24/2023,5/24/2023,12:04:52 PM,5/24/2023,12:04:54 PM,1950,980,72,FE,0,,RFC,RFC_PIR02OTC,100,146,0,0,0,0,0,53119,2e36cc98fa2b11ed81180000084ad96a,
5/24/2023,5/24/2023,12:04:52 PM,5/24/2023,12:04:54 PM,2024,1050,71,FE,0,,RFC,RFC_PIR02OTC,100,208,0,0,0,0,0,53119,2e36cc98fa2b11ed81180000084ad96a,
5/24/2023,5/24/2023,12:04:52 PM,5/24/2023,12:04:54 PM,2013,1020,107,FE,0,,RFC,RFC_PIR02OTC,100,151,0,0,0,0,0,53119,2e36cc98fa2b11ed81180000084ad96a,
5/24/2023,5/24/2023,12:04:52 PM,5/24/2023,12:04:55 PM,2462,1180,70,FE,0,,RFC,RFC_PIR02OTC,100,167,0,0,0,0,0,53119,2e36cc98fa2b11ed81180000084ad96a,
5/24/2023,5/24/2023,12:04:52 PM,5/24/2023,12:04:56 PM,3619,1080,72,FE,0,,RFC,RFC_PIR02OTC,100,223,0,0,0,0,0,53119,2e36cc98fa2b11ed81180000084ad96a,
5/24/2023,5/24/2023,12:05:22 PM,5/24/2023,12:05:23 PM,1632,890,45,FE,0,,RFC,RFC_PIR02OTC,100,195,0,0,0,0,0,28569,3f01af56fa2b11edae810000080356c9,
5/24/2023,5/24/2023,12:05:22 PM,5/24/2023,12:05:23 PM,1645,900,73,FE,0,,RFC,RFC_PIR02OTC,100,82,0,0,0,0,0,28569,3f01af56fa2b11edae810000080356c9,
5/24/2023,5/24/2023,12:05:22 PM,5/24/2023,12:05:24 PM,2218,990,64,FE,0,,RFC,RFC_PIR02OTC,100,154,0,0,0,0,0,28569,3f01af56fa2b11edae810000080356c9,
5/24/2023,5/24/2023,12:05:47 PM,5/24/2023,12:05:49 PM,2326,1330,64,FE,0,,RFC,RFC_PIR02OTC,100,159,0,0,0,0,0,16256,4ef300b5fa2b11ed86c50000084ad96a,
5/24/2023,5/24/2023,12:05:47 PM,5/24/2023,12:05:49 PM,2326,1210,56,FE,0,,RFC,RFC_PIR02OTC,100,153,0,0,0,0,0,16256,4ef300b5fa2b11ed86c50000084ad96a,
5/24/2023,5/24/2023,12:05:47 PM,5/24/2023,12:05:49 PM,2360,1250,77,FE,0,,RFC,RFC_PIR02OTC,100,163,0,0,0,0,0,16256,4ef300b5fa2b11ed86c50000084ad96a,
5/24/2023,5/24/2023,12:05:47 PM,5/24/2023,12:05:49 PM,2393,1270,62,FE,0,,RFC,RFC_PIR02OTC,100,123,0,0,0,0,0,16256,4ef300b5fa2b11ed86c50000084ad96a,
5/24/2023,5/24/2023,12:05:57 PM,5/24/2023,12:05:59 PM,2156,1100,60,FE,0,,RFC,RFC_PIR02OTC,100,212,0,0,0,0,0,16256,557b9277fa2b11eda89d0000080356c6,
5/24/2023,5/24/2023,12:05:57 PM,5/24/2023,12:06:00 PM,2293,1190,63,FE,0,,RFC,RFC_PIR02OTC,100,151,0,0,0,0,0,20348,557b9277fa2b11eda89d0000080356c6,
5/24/2023,5/24/2023,12:05:57 PM,5/24/2023,12:06:00 PM,2332,1220,42,FE,0,,RFC,RFC_PIR02OTC,100,159,0,0,0,0,0,20348,557b9277fa2b11eda89d0000080356c6,
5/24/2023,5/24/2023,12:05:57 PM,5/24/2023,12:06:00 PM,3022,1150,61,FE,0,,RFC,RFC_PIR02OTC,100,154,0,0,0,0,0,20348,557b9277fa2b11eda89d0000080356c6,
5/24/2023,5/24/2023,12:06:19 PM,5/24/2023,12:06:21 PM,2246,1290,63,FE,0,,RFC,RFC_PIR02OTC,100,348,0,0,0,0,0,16256,60ba4f37fa2b11ed8ae90000080356cb,
5/24/2023,5/24/2023,12:06:19 PM,5/24/2023,12:06:21 PM,2328,1170,59,FE,0,,RFC,RFC_PIR02OTC,100,153,0,0,0,0,0,16256,60ba4f37fa2b11ed8ae90000080356cb,
5/24/2023,5/24/2023,12:06:19 PM,5/24/2023,12:06:21 PM,2400,1210,65,FE,0,,RFC,RFC_PIR02OTC,100,82,0,0,0,0,0,16256,60ba4f37fa2b11ed8ae90000080356cb,
5/24/2023,5/24/2023,12:06:19 PM,5/24/2023,12:06:21 PM,2411,1270,56,FE,0,,RFC,RFC_PIR02OTC,100,140,0,0,0,0,0,16256,60ba4f37fa2b11ed8ae90000080356cb,
5/24/2023,5/24/2023,12:08:47 PM,5/24/2023,12:08:49 PM,2022,1000,67,FE,0,,RFC,RFC_PIR02OTC,100,159,0,0,0,0,0,20398,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:08:47 PM,5/24/2023,12:08:49 PM,2029,1060,45,FE,0,,RFC,RFC_PIR02OTC,100,179,0,0,0,0,0,20398,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:08:47 PM,5/24/2023,12:08:49 PM,2174,1300,90,FE,0,,RFC,RFC_PIR02OTC,100,69,0,0,0,0,0,20398,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:08:47 PM,5/24/2023,12:08:49 PM,2311,1320,64,FE,0,,RFC,RFC_PIR02OTC,100,212,0,0,0,0,0,20398,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:08:47 PM,5/24/2023,12:08:49 PM,2695,1350,76,FE,0,,RFC,RFC_PIR02OTC,100,123,0,0,0,0,0,20398,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:08:49 PM,5/24/2023,12:08:51 PM,1518,800,87,FE,0,,RFC,RFC_PIR02OTC,100,69,0,0,0,0,0,16303,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:08:49 PM,5/24/2023,12:08:51 PM,1556,780,69,FE,0,,RFC,RFC_PIR02OTC,100,179,0,0,0,0,0,16303,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:08:49 PM,5/24/2023,12:08:51 PM,1576,790,48,FE,0,,RFC,RFC_PIR02OTC,100,212,0,0,0,0,0,16303,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:08:49 PM,5/24/2023,12:08:51 PM,1781,790,68,FE,0,,RFC,RFC_PIR02OTC,100,123,0,0,0,0,0,16303,ad438aa3fa2b11edbb9e0000084ad96c,
5/24/2023,5/24/2023,12:10:56 PM,5/24/2023,12:10:58 PM,1496,10,55,FE,0,3004,RFC,VMTC9,100,298,1,176,0,0,4097,2398,252EF1033A3E0630E00645DBE7AABC3E,
5/24/2023,5/24/2023,12:15:10 PM,5/24/2023,12:15:11 PM,1170,820,86,FE,0,,RFC,RFC_MDGR02,100,163,0,0,0,0,0,4092,71436F95DF4103A0E00645DBE23FE291,
5/24/2023,5/24/2023,12:38:46 PM,5/24/2023,12:38:48 PM,1835,950,82,FE,0,,RFC,RFC_PIR02OTC,100,352,0,0,0,0,0,20398,ff3e8eb1fa2d11eda2630000080356c8,
5/24/2023,5/24/2023,12:38:46 PM,5/24/2023,12:38:48 PM,2025,930,72,FE,0,,RFC,RFC_PIR02OTC,100,69,0,0,0,0,0,20398,ff3e8eb1fa2d11eda2630000080356c8,
